"facturaId","productoId","cantidad"
"17098","4","1"
"17098","5","11"
"17099","3","1"
"17099","4","1"
"17100","1","2"
"17101","1","12"
"17101","2","6"
"17102","3","1"
"17103","2","2"
"17103","4","1"
"17103","6","15"
"17104","3","1"
"17104","4","1"
"17105","6","10"
"17106","1","2"
"17107","3","1"
"17108","1","12"
"17108","2","6"
"17109","6","10"
"17110","2","2"
"17110","4","1"
"17110","6","15"
"17111","3","1"
"17111","4","1"
"17112","4","1"
"17112","5","11"
"17113","1","2"
"17114","3","1"
"17115","1","12"
"17115","2","6"
"17116","2","2"
"17116","4","1"
"17116","6","15"
"17117","4","1"
"17117","5","11"
"17118","3","1"
"17118","4","1"
"17119","6","10"
"17120","4","1"
"17120","5","11"
"17121","1","2"
"17122","2","2"
"17122","4","1"
"17122","6","15"
"17123","3","1"
"17124","1","12"
"17124","2","6"
"17125","3","1"
"17125","4","1"
"17126","6","10"
"17127","4","1"
"17127","5","11"
"17128","6","10"
"17129","3","1"
"17130","1","12"
"17130","2","6"
"17131","3","1"
"17131","4","1"
"17132","1","2"
"17133","4","1"
"17133","5","11"
"17134","2","2"
"17134","4","1"
"17134","6","15"
"17135","1","2"
"17136","1","12"
"17136","2","6"
"17137","3","1"
"17138","1","2"
"17139","6","10"
"17140","3","1"
"17140","4","1"
"17141","4","1"
"17141","5","11"
"17142","2","2"
"17142","4","1"
"17142","6","15"
"17143","1","12"
"17143","2","6"
"17144","1","2"
"17145","3","1"
"17145","4","1"
"17146","4","1"
"17146","5","11"
"17147","3","1"
"17148","1","12"
"17148","2","6"
"17149","6","10"
"17150","2","2"
"17150","4","1"
"17150","6","15"
"17151","3","1"
"17152","6","10"
"17153","2","2"
"17153","4","1"
"17153","6","15"
"17154","3","1"
"17154","4","1"
"17155","1","2"
"17156","1","12"
"17156","2","6"
"17157","4","1"
"17157","5","11"
"17158","2","2"
"17158","4","1"
"17158","6","15"
"17159","3","1"
"17159","4","1"
"17160","3","1"
"17161","4","1"
"17161","5","11"
"17162","6","10"
"17163","3","1"
"17164","2","2"
"17164","4","1"
"17164","6","15"
"17165","1","2"
"17166","3","1"
"17166","4","1"
"17167","6","10"
"17168","1","12"
"17168","2","6"
"17169","4","1"
"17169","5","11"
"17170","1","2"
"17171","1","12"
"17171","2","6"
"17172","3","1"
"17173","6","10"
"17174","2","2"
"17174","4","1"
"17174","6","15"
"17175","3","1"
"17175","4","1"
"17176","4","1"
"17176","5","11"
"17177","1","2"
"17178","1","12"
"17178","2","6"
"17179","3","1"
"17180","6","10"
"17181","2","2"
"17181","4","1"
"17181","6","15"
"17182","4","1"
"17182","5","11"
"17183","1","2"
"17184","2","2"
"17184","4","1"
"17184","6","15"
"17185","1","12"
"17185","2","6"
"17186","3","1"
"17186","4","1"
"17187","3","1"
"17188","6","10"
"17189","3","1"
"17189","4","1"
"17190","1","2"
"17191","4","1"
"17191","5","11"
"17192","1","12"
"17192","2","6"
"17193","3","1"
"17193","4","1"
"17194","3","1"
"17195","2","2"
"17195","4","1"
"17195","6","15"
"17196","2","2"
"17196","4","1"
"17196","6","15"
"17197","1","12"
"17197","2","6"
"17198","1","2"
"17199","4","1"
"17199","5","11"
"17200","3","1"
"17201","6","10"
"17202","4","1"
"17202","5","11"
"17203","3","1"
"17203","4","1"
"17204","1","2"
"17205","1","12"
"17205","2","6"
"17206","3","1"
"17206","4","1"
"17207","3","1"
"17208","2","2"
"17208","4","1"
"17208","6","15"
"17209","6","10"
"17210","4","1"
"17210","5","11"
"17211","6","10"
"17212","4","1"
"17212","5","11"
"17213","1","12"
"17213","2","6"
"17214","1","2"
"17215","3","1"
"17216","1","2"
"17217","3","1"
"17218","4","1"
"17218","5","11"
"17219","1","12"
"17219","2","6"
"17220","6","10"
"17221","3","1"
"17221","4","1"
"17222","6","10"
"17223","4","1"
"17223","5","11"
"17224","2","2"
"17224","4","1"
"17224","6","15"
"17225","3","1"
"17225","4","1"
"17226","1","2"
"17227","1","12"
"17227","2","6"
"17228","2","2"
"17228","4","1"
"17228","6","15"
"17229","1","12"
"17229","2","6"
"17230","2","2"
"17230","4","1"
"17230","6","15"
"17231","3","1"
"17231","4","1"
"17232","6","10"
"17233","3","1"
"17234","3","1"
"17235","4","1"
"17235","5","11"
"17236","2","2"
"17236","4","1"
"17236","6","15"
"17237","6","10"
"17238","3","1"
"17238","4","1"
"17239","1","2"
"17240","1","2"
"17241","4","1"
"17241","5","11"
"17242","2","2"
"17242","4","1"
"17242","6","15"
"17243","1","2"
"17244","4","1"
"17244","5","11"
"17245","3","1"
"17246","6","10"
"17247","1","12"
"17247","2","6"
"17248","3","1"
"17248","4","1"
"17249","3","1"
"17250","2","2"
"17250","4","1"
"17250","6","15"
"17251","6","10"
"17252","3","1"
"17252","4","1"
"17253","1","2"
"17254","1","12"
"17254","2","6"
"17255","4","1"
"17255","5","11"
"17256","1","12"
"17256","2","6"
"17257","3","1"
"17258","2","2"
"17258","4","1"
"17258","6","15"
"17259","1","12"
"17259","2","6"
"17260","1","2"
"17261","3","1"
"17261","4","1"
"17262","2","2"
"17262","4","1"
"17262","6","15"
"17263","6","10"
"17264","3","1"
"17265","6","10"
"17266","1","2"
"17267","4","1"
"17267","5","11"
"17268","3","1"
"17268","4","1"
"17269","4","1"
"17269","5","11"
"17270","1","12"
"17270","2","6"
"17271","3","1"
"17272","6","10"
"17273","3","1"
"17273","4","1"
"17274","4","1"
"17274","5","11"
"17275","2","2"
"17275","4","1"
"17275","6","15"
"17276","1","2"
"17277","1","12"
"17277","2","6"
"17278","3","1"
"17279","6","10"
"17280","3","1"
"17280","4","1"
"17281","4","1"
"17281","5","11"
"17282","1","12"
"17282","2","6"
"17283","2","2"
"17283","4","1"
"17283","6","15"
"17284","3","1"
"17284","4","1"
"17285","6","10"
"17286","3","1"
"17287","1","2"
"17288","1","2"
"17289","2","2"
"17289","4","1"
"17289","6","15"
"17290","4","1"
"17290","5","11"
"17291","1","12"
"17291","2","6"
"17292","6","10"
"17293","3","1"
"17294","3","1"
"17294","4","1"
"17295","4","1"
"17295","5","11"
"17296","2","2"
"17296","4","1"
"17296","6","15"
"17297","1","2"
"17298","1","12"
"17298","2","6"
"17299","3","1"
"17299","4","1"
"17300","2","2"
"17300","4","1"
"17300","6","15"
"17301","3","1"
"17302","6","10"
"17303","1","2"
"17304","4","1"
"17304","5","11"
"17305","1","12"
"17305","2","6"
"17306","3","1"
"17307","2","2"
"17307","4","1"
"17307","6","15"
"17308","3","1"
"17308","4","1"
"17309","6","10"
"17310","4","1"
"17310","5","11"
"17311","1","2"
"17312","3","1"
"17313","1","12"
"17313","2","6"
"17314","2","2"
"17314","4","1"
"17314","6","15"
"17315","6","10"
"17316","1","12"
"17316","2","6"
"17317","2","2"
"17317","4","1"
"17317","6","15"
"17318","3","1"
"17319","4","1"
"17319","5","11"
"17320","1","2"
"17321","3","1"
"17321","4","1"
"17322","6","10"
"17323","3","1"
"17323","4","1"
"17324","4","1"
"17324","5","11"
"17325","1","2"
"17326","3","1"
"17327","1","12"
"17327","2","6"
"17328","3","1"
"17328","4","1"
"17329","2","2"
"17329","4","1"
"17329","6","15"
"17330","6","10"
"17331","1","2"
"17332","1","12"
"17332","2","6"
"17333","3","1"
"17334","2","2"
"17334","4","1"
"17334","6","15"
"17335","4","1"
"17335","5","11"
"17336","6","10"
"17337","4","1"
"17337","5","11"
"17338","1","2"
"17339","3","1"
"17339","4","1"
"17340","1","12"
"17340","2","6"
"17341","3","1"
"17342","2","2"
"17342","4","1"
"17342","6","15"
"17343","3","1"
"17343","4","1"
"17344","6","10"
"17345","4","1"
"17345","5","11"
"17346","3","1"
"17347","1","12"
"17347","2","6"
"17348","6","10"
"17349","3","1"
"17349","4","1"
"17350","2","2"
"17350","4","1"
"17350","6","15"
"17351","1","12"
"17351","2","6"
"17352","4","1"
"17352","5","11"
"17353","1","2"
"17354","6","10"
"17355","3","1"
"17356","3","1"
"17356","4","1"
"17357","2","2"
"17357","4","1"
"17357","6","15"
"17358","1","2"
"17359","1","2"
"17360","4","1"
"17360","5","11"
"17361","4","1"
"17361","5","11"
"17362","6","10"
"17363","1","12"
"17363","2","6"
"17364","2","2"
"17364","4","1"
"17364","6","15"
"17365","1","2"
"17366","4","1"
"17366","5","11"
"17367","1","12"
"17367","2","6"
"17368","3","1"
"17368","4","1"
"17369","3","1"
"17369","4","1"
"17370","3","1"
"17371","6","10"
"17372","2","2"
"17372","4","1"
"17372","6","15"
"17373","4","1"
"17373","5","11"
"17374","1","2"
"17375","1","12"
"17375","2","6"
"17376","3","1"
"17377","3","1"
"17377","4","1"
"17378","2","2"
"17378","4","1"
"17378","6","15"
"17379","6","10"
"17380","3","1"
"17381","4","1"
"17381","5","11"
"17382","1","2"
"17383","3","1"
"17383","4","1"
"17384","1","12"
"17384","2","6"
"17385","4","1"
"17385","5","11"
"17386","3","1"
"17387","6","10"
"17388","2","2"
"17388","4","1"
"17388","6","15"
"17389","1","2"
"17390","3","1"
"17391","6","10"
"17392","1","12"
"17392","2","6"
"17393","1","2"
"17394","3","1"
"17394","4","1"
"17395","4","1"
"17395","5","11"
"17396","2","2"
"17396","4","1"
"17396","6","15"
"17397","1","12"
"17397","2","6"
"17398","3","1"
"17399","6","10"
"17400","1","2"
"17401","4","1"
"17401","5","11"
"17402","2","2"
"17402","4","1"
"17402","6","15"
"17403","3","1"
"17403","4","1"
"17404","1","12"
"17404","2","6"
"17405","3","1"
"17406","6","10"
"17407","1","2"
"17408","3","1"
"17408","4","1"
"17409","4","1"
"17409","5","11"
"17410","2","2"
"17410","4","1"
"17410","6","15"
"17411","3","1"
"17412","1","12"
"17412","2","6"
"17413","2","2"
"17413","4","1"
"17413","6","15"
"17414","3","1"
"17414","4","1"
"17415","4","1"
"17415","5","11"
"17416","6","10"
"17417","3","1"
"17418","1","2"
"17419","2","2"
"17419","4","1"
"17419","6","15"
"17420","1","12"
"17420","2","6"
"17421","4","1"
"17421","5","11"
"17422","1","2"
"17423","3","1"
"17424","2","2"
"17424","4","1"
"17424","6","15"
"17425","1","12"
"17425","2","6"
"17426","3","1"
"17426","4","1"
"17427","6","10"
"17428","1","2"
"17429","3","1"
"17429","4","1"
"17430","1","12"
"17430","2","6"
"17431","3","1"
"17432","3","1"
"17432","4","1"
"17433","6","10"
"17434","2","2"
"17434","4","1"
"17434","6","15"
"17435","1","2"
"17436","4","1"
"17436","5","11"
"17437","1","12"
"17437","2","6"
"17438","4","1"
"17438","5","11"
"17439","6","10"
"17440","3","1"
"17441","2","2"
"17441","4","1"
"17441","6","15"
"17442","1","2"
"17443","3","1"
"17443","4","1"
"17444","1","12"
"17444","2","6"
"17445","3","1"
"17446","6","10"
"17447","2","2"
"17447","4","1"
"17447","6","15"
"17448","6","10"
"17449","4","1"
"17449","5","11"
"17450","3","1"
"17450","4","1"
"17451","1","2"
"17452","4","1"
"17452","5","11"
"17453","1","12"
"17453","2","6"
"17454","3","1"
"17455","2","2"
"17455","4","1"
"17455","6","15"
"17456","6","10"
"17457","3","1"
"17457","4","1"
"17458","4","1"
"17458","5","11"
"17459","1","2"
"17460","3","1"
"17461","3","1"
"17461","4","1"
"17462","1","12"
"17462","2","6"
"17463","6","10"
"17464","1","12"
"17464","2","6"
"17465","2","2"
"17465","4","1"
"17465","6","15"
"17466","3","1"
"17467","1","2"
"17468","4","1"
"17468","5","11"
"17469","2","2"
"17469","4","1"
"17469","6","15"
"17470","6","10"
"17471","3","1"
"17471","4","1"
"17472","1","2"
"17473","4","1"
"17473","5","11"
"17474","3","1"
"17474","4","1"
"17475","1","12"
"17475","2","6"
"17476","3","1"
"17477","2","2"
"17477","4","1"
"17477","6","15"
"17478","1","2"
"17479","6","10"
"17480","4","1"
"17480","5","11"
"17481","4","1"
"17481","5","11"
"17482","3","1"
"17483","2","2"
"17483","4","1"
"17483","6","15"
"17484","6","10"
"17485","3","1"
"17485","4","1"
"17486","1","12"
"17486","2","6"
"17487","1","2"
"17488","3","1"
"17489","4","1"
"17489","5","11"
"17490","2","2"
"17490","4","1"
"17490","6","15"
"17491","3","1"
"17491","4","1"
"17492","6","10"
"17493","4","1"
"17493","5","11"
"17494","1","2"
"17495","1","12"
"17495","2","6"
"17496","1","2"
"17497","6","10"
"17498","3","1"
"17498","4","1"
"17499","3","1"
"17500","4","1"
"17500","5","11"
"17501","1","12"
"17501","2","6"
"17502","1","12"
"17502","2","6"
"17503","2","2"
"17503","4","1"
"17503","6","15"
"17504","3","1"
"17505","6","10"
"17506","1","2"
"17507","3","1"
"17507","4","1"
"17508","4","1"
"17508","5","11"
"17509","2","2"
"17509","4","1"
"17509","6","15"
"17510","1","12"
"17510","2","6"
"17511","2","2"
"17511","4","1"
"17511","6","15"
"17512","3","1"
"17513","1","2"
"17514","6","10"
"17515","3","1"
"17515","4","1"
"17516","3","1"
"17517","3","1"
"17517","4","1"
"17518","2","2"
"17518","4","1"
"17518","6","15"
"17519","4","1"
"17519","5","11"
"17520","1","12"
"17520","2","6"
"17521","6","10"
"17522","1","2"
"17523","4","1"
"17523","5","11"
"17524","1","12"
"17524","2","6"
"17525","3","1"
"17526","6","10"
"17527","2","2"
"17527","4","1"
"17527","6","15"
"17528","3","1"
"17528","4","1"
"17529","4","1"
"17529","5","11"
"17530","1","12"
"17530","2","6"
"17531","4","1"
"17531","5","11"
"17532","1","2"
"17533","3","1"
"17534","6","10"
"17535","1","12"
"17535","2","6"
"17536","3","1"
"17537","2","2"
"17537","4","1"
"17537","6","15"
"17538","6","10"
"17539","3","1"
"17539","4","1"
"17540","1","2"
"17541","4","1"
"17541","5","11"
"17542","1","2"
"17543","3","1"
"17543","4","1"
"17544","1","12"
"17544","2","6"
"17545","2","2"
"17545","4","1"
"17545","6","15"
"17546","2","2"
"17546","4","1"
"17546","6","15"
"17547","3","1"
"17548","3","1"
"17548","4","1"
"17549","6","10"
"17550","1","2"
"17551","3","1"
"17552","4","1"
"17552","5","11"
"17553","2","2"
"17553","4","1"
"17553","6","15"
"17554","6","10"
"17555","3","1"
"17555","4","1"
"17556","1","12"
"17556","2","6"
"17557","1","2"
"17558","4","1"
"17558","5","11"
"17559","1","12"
"17559","2","6"
"17560","3","1"
"17561","2","2"
"17561","4","1"
"17561","6","15"
"17562","6","10"
"17563","3","1"
"17563","4","1"
"17564","1","2"
"17565","4","1"
"17565","5","11"
"17566","1","12"
"17566","2","6"
"17567","3","1"
"17568","2","2"
"17568","4","1"
"17568","6","15"
"17569","6","10"
"17570","3","1"
"17570","4","1"
"17571","4","1"
"17571","5","11"
"17572","3","1"
"17573","6","10"
"17574","2","2"
"17574","4","1"
"17574","6","15"
"17575","3","1"
"17575","4","1"
"17576","4","1"
"17576","5","11"
"17577","1","2"
"17578","1","12"
"17578","2","6"
"17579","1","2"
"17580","1","12"
"17580","2","6"
"17581","3","1"
"17582","6","10"
"17583","2","2"
"17583","4","1"
"17583","6","15"
"17584","3","1"
"17584","4","1"
"17585","1","2"
"17586","4","1"
"17586","5","11"
"17587","1","12"
"17587","2","6"
"17588","6","10"
"17589","4","1"
"17589","5","11"
"17590","3","1"
"17590","4","1"
"17591","1","2"
"17592","1","12"
"17592","2","6"
"17593","3","1"
"17594","2","2"
"17594","4","1"
"17594","6","15"
"17595","2","2"
"17595","4","1"
"17595","6","15"
"17596","3","1"
"17597","6","10"
"17598","3","1"
"17598","4","1"
"17599","1","2"
"17600","4","1"
"17600","5","11"
"17601","1","12"
"17601","2","6"
"17602","3","1"
"17603","2","2"
"17603","4","1"
"17603","6","15"
"17604","3","1"
"17604","4","1"
"17605","6","10"
"17606","1","2"
"17607","4","1"
"17607","5","11"
"17608","4","1"
"17608","5","11"
"17609","1","12"
"17609","2","6"
"17610","1","2"
"17611","3","1"
"17612","1","12"
"17612","2","6"
"17613","2","2"
"17613","4","1"
"17613","6","15"
"17614","6","10"
"17615","6","10"
"17616","4","1"
"17616","5","11"
"17617","1","2"
"17618","3","1"
"17618","4","1"
"17619","2","2"
"17619","4","1"
"17619","6","15"
"17620","1","12"
"17620","2","6"
"17621","3","1"
"17622","2","2"
"17622","4","1"
"17622","6","15"
"17623","3","1"
"17624","3","1"
"17624","4","1"
"17625","6","10"
"17626","3","1"
"17626","4","1"
"17627","2","2"
"17627","4","1"
"17627","6","15"
"17628","1","2"
"17629","3","1"
"17630","1","12"
"17630","2","6"
"17631","4","1"
"17631","5","11"
"17632","1","2"
"17633","4","1"
"17633","5","11"
"17634","3","1"
"17635","3","1"
"17635","4","1"
"17636","1","12"
"17636","2","6"
"17637","4","1"
"17637","5","11"
"17638","2","2"
"17638","4","1"
"17638","6","15"
"17639","6","10"
"17640","3","1"
"17640","4","1"
"17641","1","2"
"17642","4","1"
"17642","5","11"
"17643","1","12"
"17643","2","6"
"17644","6","10"
"17645","2","2"
"17645","4","1"
"17645","6","15"
"17646","6","10"
"17647","3","1"
"17648","3","1"
"17648","4","1"
"17649","4","1"
"17649","5","11"
"17650","1","2"
"17651","1","12"
"17651","2","6"
"17652","3","1"
"17653","6","10"
"17654","1","2"
"17655","4","1"
"17655","5","11"
"17656","2","2"
"17656","4","1"
"17656","6","15"
"17657","1","12"
"17657","2","6"
"17658","3","1"
"17659","3","1"
"17659","4","1"
"17660","3","1"
"17660","4","1"
"17661","2","2"
"17661","4","1"
"17661","6","15"
"17662","6","10"
"17663","1","2"
"17664","4","1"
"17664","5","11"
"17665","3","1"
"17666","2","2"
"17666","4","1"
"17666","6","15"
"17667","1","12"
"17667","2","6"
"17668","6","10"
"17669","3","1"
"17669","4","1"
"17670","6","10"
"17671","3","1"
"17671","4","1"
"17672","3","1"
"17673","1","2"
"17674","4","1"
"17674","5","11"
"17675","1","12"
"17675","2","6"
"17676","1","2"
"17677","2","2"
"17677","4","1"
"17677","6","15"
"17678","1","12"
"17678","2","6"
"17679","3","1"
"17680","3","1"
"17680","4","1"
"17681","6","10"
"17682","2","2"
"17682","4","1"
"17682","6","15"
"17683","1","2"
"17684","4","1"
"17684","5","11"
"17685","4","1"
"17685","5","11"
"17686","1","2"
"17687","2","2"
"17687","4","1"
"17687","6","15"
"17688","1","12"
"17688","2","6"
"17689","1","12"
"17689","2","6"
"17690","4","1"
"17690","5","11"
"17691","3","1"
"17691","4","1"
"17692","6","10"
"17693","3","1"
"17694","3","1"
"17695","2","2"
"17695","4","1"
"17695","6","15"
"17696","6","10"
"17697","3","1"
"17697","4","1"
"17698","1","2"
"17699","4","1"
"17699","5","11"
"17700","1","12"
"17700","2","6"
"17701","2","2"
"17701","4","1"
"17701","6","15"
"17702","3","1"
"17703","3","1"
"17703","4","1"
"17704","1","2"
"17705","4","1"
"17705","5","11"
"17706","2","2"
"17706","4","1"
"17706","6","15"
"17707","3","1"
"17708","6","10"
"17709","6","10"
"17710","1","12"
"17710","2","6"
"17711","3","1"
"17711","4","1"
"17712","1","2"
"17713","4","1"
"17713","5","11"
"17714","1","12"
"17714","2","6"
"17715","3","1"
"17716","6","10"
"17717","3","1"
"17717","4","1"
"17718","2","2"
"17718","4","1"
"17718","6","15"
"17719","1","12"
"17719","2","6"
"17720","3","1"
"17721","6","10"
"17722","3","1"
"17722","4","1"
"17723","2","2"
"17723","4","1"
"17723","6","15"
"17724","1","2"
"17725","4","1"
"17725","5","11"
"17726","1","12"
"17726","2","6"
"17727","1","2"
"17728","3","1"
"17729","3","1"
"17729","4","1"
"17730","2","2"
"17730","4","1"
"17730","6","15"
"17731","6","10"
"17732","4","1"
"17732","5","11"
"17733","1","2"
"17734","4","1"
"17734","5","11"
"17735","1","12"
"17735","2","6"
"17736","3","1"
"17737","2","2"
"17737","4","1"
"17737","6","15"
"17738","1","12"
"17738","2","6"
"17739","1","2"
"17740","4","1"
"17740","5","11"
"17741","3","1"
"17742","2","2"
"17742","4","1"
"17742","6","15"
"17743","3","1"
"17743","4","1"
"17744","6","10"
"17745","1","2"
"17746","4","1"
"17746","5","11"
"17747","6","10"
"17748","1","12"
"17748","2","6"
"17749","3","1"
"17750","2","2"
"17750","4","1"
"17750","6","15"
"17751","3","1"
"17751","4","1"
"17752","6","10"
"17753","1","2"
"17754","4","1"
"17754","5","11"
"17755","2","2"
"17755","4","1"
"17755","6","15"
"17756","1","12"
"17756","2","6"
"17757","3","1"
"17757","4","1"
"17758","4","1"
"17758","5","11"
"17759","3","1"
"17759","4","1"
"17760","6","10"
"17761","3","1"
"17762","3","1"
"17762","4","1"
"17763","1","12"
"17763","2","6"
"17764","1","2"
"17765","2","2"
"17765","4","1"
"17765","6","15"
"17766","6","10"
"17767","1","12"
"17767","2","6"
"17768","4","1"
"17768","5","11"
"17769","3","1"
"17770","2","2"
"17770","4","1"
"17770","6","15"
"17771","1","2"
"17772","3","1"
"17773","3","1"
"17773","4","1"
"17774","6","10"
"17775","1","2"
"17776","1","12"
"17776","2","6"
"17777","4","1"
"17777","5","11"
"17778","6","10"
"17779","2","2"
"17779","4","1"
"17779","6","15"
"17780","3","1"
"17781","1","2"
"17782","4","1"
"17782","5","11"
"17783","3","1"
"17784","1","12"
"17784","2","6"
"17785","3","1"
"17785","4","1"
"17786","2","2"
"17786","4","1"
"17786","6","15"
"17787","4","1"
"17787","5","11"
"17788","6","10"
"17789","4","1"
"17789","5","11"
"17790","1","2"
"17791","1","12"
"17791","2","6"
"17792","3","1"
"17793","2","2"
"17793","4","1"
"17793","6","15"
"17794","3","1"
"17794","4","1"
"17795","6","10"
"17796","3","1"
"17796","4","1"
"17797","4","1"
"17797","5","11"
